y,y,g,y,g,w,b,y,o,o,o,w,b,b,b,g,r,r,w,o,g,r,w,r,back-twice
o,w,o,y,w,y,g,b,g,o,y,w,b,b,b,g,o,g,r,r,r,r,w,y,left-reversed
w,y,o,o,o,g,g,b,w,y,y,w,g,o,b,g,b,b,r,r,r,r,w,y,top-reversed
w,r,o,b,o,g,g,b,w,y,y,o,o,g,g,b,y,b,r,r,r,y,w,w,right-reversed
w,r,y,b,g,b,o,g,r,y,w,o,o,g,g,b,y,o,r,w,r,y,b,w,left-reversed
w,r,y,b,g,b,g,b,r,y,r,w,o,g,o,g,y,o,w,o,w,b,y,r,bottom-twice
w,b,y,r,g,b,g,b,r,w,r,y,g,o,g,o,w,o,y,o,w,r,y,b,right-twice
w,r,y,b,b,g,b,g,o,y,o,w,o,g,o,g,y,r,w,r,w,b,y,r,left-twice
w,r,g,g,b,w,b,b,o,o,w,y,y,g,b,g,y,r,w,r,o,o,y,r,front
w,r,g,g,b,w,w,r,o,o,b,b,y,g,w,y,y,r,b,g,y,o,r,o,bottom
w,r,g,g,b,w,w,y,o,o,b,g,y,g,w,r,y,r,b,b,o,r,o,y,bottom-twice
b,r,r,g,w,b,y,w,w,o,g,g,y,g,w,r,y,o,b,o,o,r,b,y,left
b,r,r,g,w,b,b,o,w,o,y,w,y,g,g,g,y,o,w,r,b,o,y,r,bottom
b,r,o,b,w,b,b,o,y,w,w,o,r,g,g,g,y,o,w,r,g,y,y,r,front
y,r,w,b,b,o,w,b,g,w,y,o,r,g,g,g,y,o,w,b,r,y,o,r,left-reversed
y,r,b,o,b,r,w,y,y,g,o,w,w,g,b,g,y,o,w,b,g,r,o,r,front
y,r,y,r,b,g,w,r,o,y,w,g,b,g,o,g,y,o,w,b,b,w,o,r,front
b,r,o,r,r,w,g,b,b,y,o,g,b,g,o,g,y,w,w,o,y,w,y,r,left-twice
r,y,o,r,g,w,g,b,b,y,o,g,b,g,o,r,o,w,w,y,y,w,r,b,back-twice
g,g,o,r,r,w,b,b,b,y,o,g,b,r,o,y,w,y,o,w,y,w,r,g,back-reversed
y,g,r,r,b,b,w,r,w,y,y,g,b,r,o,y,w,o,o,b,g,w,o,g,left-twice
y,g,r,r,b,b,y,g,w,y,o,y,b,r,o,b,w,o,w,r,w,g,g,o,bottom-reversed
g,r,y,r,w,o,y,g,b,b,o,y,w,y,o,b,b,r,w,r,w,g,g,o,top-reversed
g,r,y,r,w,o,o,y,b,b,o,b,w,y,w,r,b,r,y,g,g,o,w,g,bottom-reversed
b,r,o,r,o,y,w,o,g,b,w,b,w,y,w,r,b,y,y,g,g,o,r,g,left-reversed
b,r,o,r,o,y,w,b,g,b,w,r,w,y,y,g,b,y,w,o,o,g,g,r,bottom-reversed
b,w,o,b,o,y,w,b,g,r,w,r,y,g,w,y,r,y,g,o,o,b,g,r,right-reversed
b,b,o,r,o,y,w,b,g,g,w,r,y,w,g,y,r,y,r,o,o,w,g,b,right-twice
o,b,r,b,g,g,w,b,y,w,w,r,r,y,g,y,o,y,r,o,o,w,g,b,top
b,r,b,o,r,y,w,b,o,y,w,r,g,g,g,y,y,w,r,o,o,w,g,b,top-twice
y,b,w,b,g,b,g,w,o,w,g,r,r,y,g,y,o,r,r,o,o,w,y,b,left-reversed
o,b,g,b,b,w,g,g,o,w,y,r,r,y,g,y,o,w,r,y,o,w,r,b,left-reversed
o,b,w,o,b,g,g,r,r,y,w,o,g,y,w,y,o,w,r,y,b,g,r,b,front-twice
o,r,w,o,b,g,g,r,r,b,w,o,y,y,g,w,b,w,g,y,b,y,r,o,right-reversed
o,y,w,o,b,g,g,r,r,g,w,b,w,g,y,y,o,w,b,y,b,r,r,o,right-twice
o,y,w,y,b,o,g,w,g,b,r,w,r,g,b,y,o,w,b,y,g,r,r,o,front-reversed
o,r,w,y,y,o,g,w,g,b,r,w,r,g,b,b,y,b,w,o,g,r,y,o,back-twice
r,y,o,w,y,b,g,w,y,o,r,w,g,b,b,b,r,g,w,o,g,r,y,o,top-reversed
y,w,r,o,r,g,g,w,y,b,r,w,y,o,b,b,g,b,w,o,g,r,y,o,top-reversed
g,r,r,o,y,g,o,w,y,b,r,w,y,y,b,w,b,o,g,w,g,r,b,o,back-reversed
o,y,r,o,b,g,o,w,y,b,r,w,y,g,b,r,o,w,b,g,g,r,w,y,back-reversed
y,y,r,o,g,w,b,o,g,b,w,w,y,g,b,r,o,r,b,o,g,r,w,y,left-reversed
g,r,r,o,y,w,y,o,g,b,w,w,y,y,b,w,b,o,o,r,g,r,g,b,back
g,r,r,b,y,w,y,o,g,o,w,b,w,b,y,y,w,o,b,r,g,r,g,o,right-twice
o,g,r,b,y,w,b,o,g,o,w,b,w,y,y,y,r,b,o,w,g,r,r,g,back-twice
o,r,r,g,y,w,b,o,g,o,w,r,y,y,y,w,b,b,o,w,g,g,r,b,right-twice
o,o,r,r,y,w,b,o,g,g,w,b,y,y,w,y,g,b,r,w,g,o,r,b,right
o,o,o,w,y,g,b,o,w,g,b,g,r,y,r,y,g,b,r,w,w,y,r,b,front
y,y,o,w,o,g,o,o,w,g,b,g,r,b,r,r,r,g,w,b,w,y,y,b,back
w,y,b,w,g,o,o,o,w,g,y,g,r,b,r,r,r,o,w,y,b,y,g,b,left-reversed
w,y,y,b,g,r,o,r,g,y,g,w,o,b,o,r,r,o,w,y,w,b,g,b,front-twice
w,y,o,o,g,b,o,y,y,w,g,g,b,b,w,r,r,o,w,y,r,r,g,b,front-reversed
y,w,b,y,g,y,o,r,o,b,g,w,r,o,o,r,g,r,w,y,w,b,g,b,top
y,b,w,y,r,o,o,r,g,r,g,w,g,y,o,r,o,b,w,y,w,b,g,b,top-twice
y,b,w,y,r,o,w,y,g,r,o,r,g,y,g,w,o,b,o,r,g,w,b,b,bottom
y,b,w,y,r,o,g,w,g,r,o,r,g,y,w,y,o,b,o,r,b,b,w,g,bottom-twice
y,w,b,y,g,y,g,w,o,b,o,r,r,o,w,y,g,r,o,r,b,b,w,g,top-twice
y,w,b,y,g,y,w,y,o,b,o,r,r,o,g,w,g,r,o,r,g,w,b,b,bottom-twice
g,w,b,y,y,w,y,g,r,b,r,r,r,o,g,w,g,o,o,o,y,w,b,b,left-twice
y,o,b,g,g,y,w,y,o,w,o,y,o,w,r,g,b,r,w,r,g,b,b,r,right-reversed
r,o,r,g,w,g,y,y,y,w,b,y,o,w,r,g,b,b,w,g,o,b,o,r,left
r,o,r,g,w,g,w,g,y,w,y,y,o,w,b,y,b,b,r,g,o,o,r,b,bottom
o,g,r,r,b,b,w,g,w,g,y,y,y,w,b,y,o,w,r,g,o,o,r,b,top-reversed
o,g,r,r,b,b,r,g,w,g,w,g,y,w,y,y,o,w,b,y,r,o,b,o,bottom
w,g,w,r,b,g,b,r,r,g,b,g,y,w,y,y,o,r,b,o,y,o,w,o,left-reversed
w,g,w,r,b,g,b,o,r,g,b,r,y,w,b,g,o,r,y,y,w,y,o,o,bottom
w,w,r,g,r,g,b,o,y,w,b,r,o,r,b,g,b,g,y,y,w,y,o,o,top
g,r,w,w,o,r,b,o,b,g,b,r,r,g,b,g,y,w,y,y,w,y,o,o,top-twice
w,r,o,w,o,b,r,o,y,g,w,r,r,g,b,g,y,b,y,b,g,y,w,o,left-twice
w,r,r,b,o,w,r,o,g,r,y,w,y,g,g,g,y,b,y,b,b,o,w,o,front-reversed
w,y,r,y,o,w,r,o,g,r,y,b,g,g,y,g,o,b,o,b,b,r,w,w,right-reversed
b,y,b,y,r,o,o,w,w,r,r,b,g,g,y,g,o,w,o,b,g,r,y,w,left
b,y,b,y,r,o,o,b,w,r,o,w,g,g,r,b,o,w,y,g,y,g,w,r,bottom
b,g,b,r,r,o,o,b,w,y,o,o,b,r,g,g,w,w,r,g,y,y,w,y,right-twice
b,r,b,w,r,o,o,b,w,g,o,r,r,g,b,g,y,w,y,g,y,y,w,o,right-reversed
w,b,r,b,r,g,o,b,y,w,o,r,r,o,b,g,w,g,y,g,y,y,w,o,top-twice
b,b,w,r,w,g,o,b,r,g,o,r,y,w,b,g,r,o,y,g,y,y,w,o,top-reversed
b,b,w,r,w,g,o,r,r,g,b,g,y,w,y,g,r,o,o,b,y,o,y,w,bottom-reversed
b,o,w,r,w,g,o,r,r,b,b,r,w,g,y,y,w,o,o,b,y,g,y,g,right-reversed
b,o,w,r,w,g,y,y,r,b,o,b,w,g,o,r,w,o,b,r,g,y,g,y,bottom-twice
r,o,o,r,y,w,y,g,b,b,w,b,w,g,o,r,w,g,b,g,r,y,o,y,left
g,o,g,r,y,y,g,w,r,b,o,b,w,g,o,r,w,o,b,r,b,y,w,y,left
r,g,o,g,w,g,g,w,w,o,o,b,y,y,o,r,r,b,b,r,b,y,w,y,top-twice
r,g,b,g,g,w,w,g,r,o,o,b,y,y,o,r,r,w,b,b,w,y,o,y,left
r,b,b,r,g,w,w,g,r,g,o,g,y,r,y,o,y,w,y,b,w,o,o,b,right-reversed
r,b,o,r,w,g,g,w,w,g,o,g,y,r,y,o,y,b,y,r,b,o,w,b,left-reversed
r,b,o,r,w,g,o,g,w,g,y,o,y,r,y,r,y,b,g,w,o,b,b,w,bottom-reversed
r,b,o,w,w,g,o,g,w,g,y,y,r,y,r,y,o,b,g,w,o,b,b,r,right-twice
r,g,o,o,w,g,o,g,w,b,y,w,y,y,r,r,r,b,b,w,o,g,b,y,right-reversed
y,r,o,o,g,g,r,g,w,b,y,w,y,y,r,b,b,r,w,b,o,g,w,o,back
w,r,y,o,g,g,g,r,o,b,w,w,y,y,r,b,b,o,w,y,b,g,r,o,left-reversed
w,g,y,o,g,g,g,r,o,w,w,b,b,r,y,y,w,o,b,y,b,r,r,o,right-twice
g,g,y,o,r,g,o,r,o,w,w,b,b,w,y,g,o,y,w,b,b,r,y,r,back-reversed
o,y,g,g,b,w,o,r,o,y,w,b,r,g,y,g,o,w,w,b,b,r,y,r,top-twice
g,g,b,y,r,o,o,y,w,b,o,w,r,w,b,g,o,y,w,b,g,r,y,r,front-reversed
g,g,r,g,r,b,o,r,w,o,b,w,y,w,o,g,o,y,w,b,y,b,y,r,front-twice
g,g,y,o,r,g,w,b,o,w,o,r,b,w,w,b,o,y,y,g,y,b,r,r,bottom
r,r,y,o,b,g,w,b,o,w,o,r,b,w,w,r,g,y,y,o,y,b,g,g,back-twice
r,r,b,w,b,o,w,y,w,r,o,o,b,w,y,r,g,y,y,o,g,b,g,g,front-reversed
y,r,g,o,b,w,g,b,o,w,y,r,b,w,w,r,g,o,y,o,r,b,y,g,left-twice
y,r,b,w,b,r,g,b,y,o,r,w,g,w,o,r,g,o,y,o,w,b,y,g,front
y,b,g,g,b,w,g,b,o,y,y,g,r,w,w,b,r,o,w,o,r,r,y,o,right-twice
w,b,g,g,b,w,y,b,o,y,y,g,r,o,w,y,w,r,o,o,r,r,b,g,back
w,b,r,w,b,g,y,g,y,g,o,y,r,o,r,y,w,r,o,o,w,b,b,g,front-reversed
w,b,r,r,b,w,y,r,g,y,y,o,b,o,w,y,w,r,o,o,g,g,b,g,front-reversed
y,b,r,r,b,w,g,r,g,y,y,o,b,w,w,b,r,o,w,o,g,g,y,o,back-reversed
y,b,r,r,b,w,y,o,g,y,w,b,b,w,w,o,r,o,g,r,g,o,g,y,bottom-reversed
r,r,b,y,b,w,y,o,r,o,w,b,b,w,w,o,g,y,g,r,g,o,g,y,top-twice
y,b,b,y,g,w,y,o,r,o,w,b,b,r,w,r,y,r,g,g,g,o,o,w,back-reversed
y,o,b,b,g,w,y,o,r,o,w,w,w,b,r,r,y,r,b,g,g,g,o,y,right
b,b,o,y,w,b,y,o,y,r,w,w,g,w,r,r,r,o,b,g,g,g,o,y,top-twice
y,w,o,y,o,b,y,o,y,r,w,w,g,b,r,b,o,g,r,b,g,g,r,w,back-reversed
y,w,o,y,o,b,r,b,y,r,y,o,g,b,w,w,o,g,r,b,r,g,w,g,bottom
b,w,o,y,w,b,y,b,y,r,y,o,g,g,w,w,r,o,b,g,r,g,o,r,back
r,o,o,y,w,b,g,b,y,r,y,o,g,y,w,w,g,b,o,r,r,g,w,b,back-twice
r,r,o,o,w,b,g,b,y,g,y,b,w,g,w,y,y,b,o,r,r,o,w,g,right
r,r,o,o,w,b,y,b,y,g,w,y,w,g,o,r,y,b,g,b,o,g,r,w,bottom-reversed
g,r,o,o,r,b,r,b,y,g,w,y,w,w,o,r,g,y,b,b,o,g,w,y,back
g,r,o,o,r,b,b,b,y,g,r,b,w,w,w,y,g,y,o,r,w,o,y,g,bottom
g,r,o,w,r,w,b,w,b,r,g,y,b,w,b,y,g,y,o,r,o,o,y,g,front-twice
g,r,o,w,r,w,g,y,b,r,b,y,b,w,o,r,g,y,b,w,o,g,o,y,bottom-reversed
g,r,g,o,r,o,g,b,y,b,r,b,y,w,w,r,g,y,b,w,w,o,o,y,front-twice
g,g,o,r,y,b,g,b,y,w,r,b,g,y,w,r,r,o,b,w,w,o,o,y,top
g,r,g,o,r,o,w,r,y,b,b,w,y,w,g,b,g,y,r,b,y,o,o,w,bottom-twice
g,r,g,o,r,o,b,w,y,b,g,b,y,w,r,b,g,y,w,r,o,w,y,o,bottom
g,g,o,r,y,b,b,w,y,w,g,b,g,y,r,b,r,o,w,r,o,w,y,o,top
y,g,g,r,b,w,y,b,o,w,y,b,g,y,r,b,r,o,w,g,r,w,o,o,left-reversed
y,w,g,b,b,w,y,b,o,w,y,o,r,g,b,y,r,o,g,g,r,w,o,r,right
y,w,w,r,b,b,y,r,o,y,w,o,b,g,w,y,r,o,g,g,b,g,o,r,front-twice
y,w,r,b,b,b,y,g,w,o,o,y,w,g,r,y,r,o,g,g,w,b,o,r,front
r,y,b,w,w,o,y,g,w,g,o,y,r,o,r,y,b,b,g,g,w,b,o,r,top
r,y,r,r,w,w,y,b,g,y,w,o,b,o,w,y,b,b,g,g,o,g,o,r,front-reversed
o,y,r,r,y,w,r,b,g,y,w,o,b,r,w,o,g,b,g,b,o,g,w,y,back
y,r,o,r,g,b,r,b,y,w,w,o,g,y,w,o,b,r,g,b,o,g,w,y,top-reversed
y,r,w,r,b,b,g,r,o,w,w,o,g,y,w,o,b,o,g,y,b,g,r,y,left-reversed
g,b,w,r,r,b,y,r,o,w,w,o,g,y,w,r,o,y,b,g,b,g,o,y,back-reversed
y,r,w,r,o,b,y,r,o,w,w,o,g,g,w,b,y,g,o,b,b,g,r,y,back-reversed
y,o,w,r,r,b,y,r,o,w,w,o,g,y,w,r,g,b,y,o,b,g,b,g,back-reversed
y,r,w,r,b,b,w,o,o,w,w,o,g,y,g,y,b,o,g,r,g,y,b,r,bottom-reversed
b,r,r,r,r,g,b,b,y,w,o,o,g,y,w,o,b,w,g,o,y,g,w,y,left-twice
y,w,r,r,o,g,y,b,y,w,o,o,g,b,w,r,o,g,w,b,y,g,r,b,back-twice
r,y,r,w,y,w,y,b,g,b,o,o,o,g,w,r,o,g,w,b,y,g,r,b,top
r,y,g,y,y,w,y,o,o,o,b,g,b,g,w,r,o,g,w,b,w,r,r,b,front-twice
r,r,g,b,y,w,y,o,o,w,b,o,r,w,g,b,g,g,o,b,w,y,r,y,right-twice
g,r,b,r,o,w,y,o,r,w,b,o,g,g,g,b,y,w,o,b,w,y,r,y,top
g,r,b,r,o,w,b,o,r,w,g,b,g,g,o,b,y,w,y,o,y,y,w,r,bottom-reversed
r,r,g,b,y,w,b,o,o,w,g,b,r,w,o,b,g,g,y,o,y,y,w,r,top-reversed
o,r,g,b,w,o,y,b,y,w,w,b,r,w,o,b,g,g,y,r,o,y,g,r,left-reversed
y,r,w,b,o,b,w,y,o,w,g,b,r,w,o,b,g,g,y,o,r,y,g,r,left-reversed
y,r,w,b,o,b,o,b,o,w,y,o,r,w,w,y,g,g,g,b,r,g,y,r,bottom-twice
r,y,w,b,y,b,w,b,o,w,y,o,r,o,w,o,b,g,g,g,r,g,r,y,back-twice
b,w,y,r,r,o,w,b,b,g,y,o,y,b,w,o,o,w,g,g,r,g,r,y,top-twice
g,w,w,r,w,r,b,o,b,g,y,o,y,b,w,o,o,r,g,r,b,g,y,y,left
b,w,y,r,o,b,r,w,r,g,r,o,y,b,w,o,o,y,g,b,g,g,w,y,left-twice
b,w,y,w,o,r,r,y,g,o,r,r,g,b,g,o,o,y,g,b,b,w,w,y,front-reversed
b,w,w,w,y,r,r,o,b,o,y,r,g,b,g,o,o,r,g,g,b,w,y,y,left-twice
r,y,w,w,y,r,y,o,b,o,y,r,g,b,g,w,r,g,o,g,b,w,o,b,back-reversed
r,y,w,b,y,g,y,g,r,y,o,b,o,b,r,w,r,g,o,g,w,w,o,b,front-twice
r,y,o,r,y,b,y,w,y,b,r,o,w,b,w,w,r,g,o,g,g,g,o,b,front-reversed
r,y,g,g,y,w,y,w,o,r,b,y,w,b,b,w,r,g,o,g,r,o,o,b,front-twice
r,b,o,o,y,b,y,w,y,g,r,b,w,w,w,b,r,g,y,g,g,o,o,r,right
r,b,o,o,y,b,w,b,y,g,y,g,w,w,y,w,r,g,r,b,r,o,o,g,bottom-twice
y,b,y,o,b,b,y,w,r,g,o,g,w,w,y,w,r,o,r,r,b,o,g,g,left-reversed
b,o,y,y,r,o,y,w,b,b,o,g,r,g,y,w,w,w,r,r,b,o,g,g,top-reversed
b,o,o,b,r,y,y,r,g,o,b,b,w,g,o,w,w,w,r,r,y,y,g,g,front-twice
b,b,y,g,r,o,y,w,b,o,o,g,y,r,w,g,y,w,o,r,b,r,g,w,right
b,b,r,b,r,w,y,y,g,o,o,b,w,r,o,g,y,w,o,r,g,y,g,w,front-twice
g,b,o,b,w,y,r,y,g,o,g,b,w,r,o,g,y,r,o,b,r,y,w,w,left-reversed
g,b,o,b,w,y,g,b,g,o,o,g,w,r,o,b,y,r,r,y,y,w,r,w,bottom-reversed
g,b,o,b,w,y,o,b,g,o,r,y,w,r,g,b,y,r,o,g,w,r,w,y,bottom-twice
b,b,g,o,y,r,r,y,w,y,g,b,g,o,o,g,w,r,o,b,r,y,w,w,top-reversed
b,o,g,w,y,r,r,y,w,b,g,o,o,g,g,o,w,r,y,b,r,y,w,b,right-reversed
b,o,y,r,y,r,r,y,g,w,o,b,g,g,w,o,w,r,y,b,g,o,w,b,front
o,r,b,y,w,r,r,y,y,r,o,b,g,w,w,o,g,g,y,b,g,o,w,b,top-reversed
y,b,r,o,g,w,r,y,g,g,o,b,w,r,w,o,y,r,y,b,g,o,w,b,top-twice
y,b,r,o,g,w,o,b,g,g,w,o,w,r,y,b,y,r,r,y,o,b,g,w,bottom-reversed
y,b,r,o,g,w,y,b,g,g,r,y,w,r,o,b,y,r,w,o,w,g,b,o,bottom-twice
r,b,r,o,b,w,y,b,g,g,r,y,w,o,o,b,w,y,o,r,w,g,g,y,back
b,o,r,r,w,y,y,b,b,w,r,y,g,g,o,b,w,o,o,r,w,g,g,y,top-reversed
b,g,r,y,w,y,y,b,b,o,r,w,b,o,g,g,y,o,w,r,w,o,g,r,right-twice
b,g,b,g,w,y,y,r,o,w,b,r,o,o,w,g,y,o,w,r,y,b,g,r,front-reversed
b,g,r,y,w,y,r,w,b,o,g,g,b,o,w,r,y,o,y,b,o,r,w,g,bottom-reversed
b,y,r,y,w,y,r,w,b,g,g,y,o,r,b,w,g,o,r,b,o,o,w,g,right-reversed
b,y,r,y,w,y,g,y,b,g,b,w,o,r,r,b,g,o,r,w,o,g,o,w,bottom-reversed
b,y,r,y,w,y,r,b,b,g,r,w,o,r,g,y,g,o,b,w,w,o,g,o,bottom-twice
b,y,o,g,w,y,r,r,g,w,b,r,o,r,w,y,g,o,b,w,y,b,g,o,front-reversed
r,y,o,g,y,y,b,r,g,w,b,r,o,o,w,g,b,g,w,o,y,b,w,r,back
r,y,o,g,y,y,w,o,g,w,b,r,o,o,b,r,b,g,w,g,w,y,r,b,bottom
r,y,o,g,y,y,w,g,g,w,w,o,o,o,b,r,b,g,b,r,r,w,b,y,bottom
y,g,r,o,b,g,w,o,y,y,b,r,g,w,b,r,o,o,w,g,w,y,r,b,top-reversed
w,g,r,o,o,w,g,b,g,y,o,r,g,w,b,r,o,b,w,y,y,y,r,b,left-twice
g,g,o,o,w,b,o,g,y,y,r,r,g,w,b,r,o,r,w,w,y,y,b,b,left-reversed
g,g,g,b,w,y,o,y,r,y,r,y,o,w,o,r,o,r,w,w,b,g,b,b,front
b,g,b,b,y,o,y,w,w,y,r,y,o,w,o,r,o,r,w,r,g,g,g,b,left-twice
b,g,b,b,y,o,w,r,w,y,y,w,o,w,r,y,o,r,o,r,g,g,b,g,bottom
g,g,b,b,r,w,o,y,r,y,r,w,o,w,r,y,o,y,o,w,b,g,b,g,left-twice
w,g,y,b,o,r,y,w,g,y,b,w,o,w,r,y,o,b,o,b,r,g,r,g,left
b,b,g,b,o,w,w,r,o,r,y,w,y,o,r,y,w,y,o,r,g,g,b,g,top-twice
b,r,g,w,o,w,w,r,o,g,y,g,r,y,y,o,b,y,b,r,g,o,b,w,right
y,o,g,w,r,w,b,r,o,g,y,g,r,w,y,b,b,b,r,y,g,o,o,w,back
y,g,g,g,r,w,b,r,o,o,y,w,y,r,b,w,w,b,o,y,g,r,o,b,right
y,g,y,b,r,g,b,g,o,w,o,y,r,r,g,w,w,b,o,y,w,r,o,b,front-reversed
w,g,o,b,g,b,g,r,y,w,b,y,r,r,g,w,w,o,o,o,y,r,y,b,left-twice
w,g,o,b,g,b,o,o,y,w,g,r,r,r,b,y,w,o,g,w,y,y,b,r,bottom
w,g,o,b,g,y,o,y,g,y,r,w,o,r,b,y,w,o,g,w,b,r,b,r,front
g,g,r,b,y,y,g,o,b,y,b,w,o,r,b,y,w,o,g,w,w,r,o,r,left-reversed
g,g,r,b,y,y,b,w,b,y,b,y,o,r,g,w,w,o,g,o,r,r,w,o,bottom-reversed
o,g,o,b,b,y,w,y,g,y,r,y,o,r,g,w,w,w,g,r,b,r,b,o,left
o,g,o,b,b,y,r,y,g,y,g,w,o,r,g,r,w,w,w,y,r,o,b,b,bottom-reversed
b,b,o,b,r,y,r,y,g,y,g,w,o,r,g,b,y,w,w,w,r,o,g,o,back-twice
b,o,b,b,o,r,r,y,y,w,g,w,r,y,g,b,g,y,w,w,r,o,g,o,top-twice
b,o,b,o,o,r,r,y,y,w,g,g,b,g,y,r,w,y,w,w,r,o,g,b,right-twice
o,o,b,b,w,y,r,y,o,r,g,g,y,w,y,r,b,g,w,w,r,o,g,b,top-reversed
o,o,b,b,w,y,w,w,o,r,r,y,y,w,g,g,b,g,y,r,g,r,b,o,bottom
g,o,b,b,w,w,y,w,r,r,g,y,y,w,g,g,b,r,y,o,o,r,b,o,left-twice
g,y,b,b,w,w,y,w,r,o,g,b,w,g,y,g,o,r,r,o,o,r,b,y,right-reversed
g,r,b,o,w,w,y,w,r,y,g,b,g,g,w,y,y,r,r,o,o,o,b,b,right-reversed
g,r,b,y,w,w,y,w,r,r,g,o,g,y,g,w,b,r,o,o,o,y,b,b,right-reversed
g,r,w,w,w,o,y,o,g,r,b,y,b,g,o,y,y,r,r,o,w,g,b,b,front
y,w,w,w,b,o,b,o,g,r,b,y,b,g,o,r,r,o,y,r,w,g,y,g,back-reversed
y,w,g,w,b,o,b,b,y,b,r,g,o,g,o,r,r,o,y,r,w,w,y,g,front-twice
y,b,g,g,b,o,b,b,y,w,r,g,o,o,r,g,w,o,w,r,w,y,y,r,right
y,w,g,g,b,o,b,b,y,y,r,r,r,o,g,o,g,o,b,r,w,w,y,w,right
b,b,g,g,y,o,w,b,y,y,r,r,r,y,g,w,o,r,g,b,w,w,o,o,back-reversed
b,y,g,r,y,o,w,b,y,w,r,o,g,r,w,y,g,r,b,b,w,g,o,o,right
w,y,o,r,b,w,o,y,b,w,r,o,g,r,w,y,g,r,b,y,b,g,g,o,left-twice
b,y,r,r,w,y,b,o,b,w,g,o,g,r,w,y,g,o,b,w,y,g,r,o,left-reversed
b,y,r,r,w,y,b,w,b,w,b,o,g,r,g,o,g,o,w,y,r,y,o,g,bottom
b,y,b,r,y,w,w,b,r,w,o,o,g,r,g,o,g,r,w,b,y,y,o,g,left-reversed
y,r,b,b,g,r,w,b,y,w,o,o,r,w,g,o,g,r,w,b,y,y,o,g,top-reversed
w,g,b,b,o,r,g,b,y,w,o,o,r,y,g,r,r,b,g,w,y,y,o,w,back-reversed
g,b,w,b,r,b,g,b,o,r,o,o,y,w,g,r,r,y,g,w,y,y,o,w,top-reversed
g,b,w,b,r,b,o,o,o,r,g,r,y,w,g,w,r,y,g,b,y,w,y,o,bottom-reversed
g,b,y,g,r,b,o,w,r,r,o,g,w,w,y,w,r,y,g,b,b,o,y,o,front-reversed
g,b,w,y,r,g,o,y,r,g,r,o,o,w,b,w,r,y,g,b,b,w,y,o,front-reversed
g,b,w,y,r,g,r,o,r,g,b,w,o,w,g,b,r,y,o,y,w,o,b,y,bottom-reversed
g,b,o,w,r,g,r,o,w,b,g,r,o,w,g,b,r,y,o,y,y,w,b,y,front-twice
g,o,w,y,r,g,r,o,r,o,b,r,b,g,w,o,w,y,g,y,w,b,b,y,right-twice
g,g,w,w,r,g,r,o,r,o,b,y,g,o,b,w,y,y,b,y,w,o,b,r,right-reversed
w,g,w,g,r,o,r,o,g,o,b,y,y,y,b,w,r,g,b,y,w,o,b,r,top
r,b,w,w,w,g,o,o,r,o,b,y,g,r,b,r,y,b,y,y,w,o,g,g,back-twice
r,b,g,b,w,w,o,w,o,y,r,b,o,r,w,r,y,b,y,y,g,o,g,g,front-reversed
o,b,r,b,w,w,w,o,g,y,g,b,o,r,w,r,y,g,y,r,y,o,b,g,left-reversed
o,o,r,g,w,w,w,o,g,y,g,y,r,w,r,o,b,g,y,r,y,b,b,b,right-twice
o,o,o,w,w,y,w,b,g,g,y,y,r,w,g,o,b,g,y,r,r,r,b,b,front
w,w,o,w,b,y,b,b,g,g,y,y,r,o,g,o,g,r,b,y,r,r,o,w,back-reversed
o,w,w,w,g,g,b,b,r,o,y,y,g,r,g,o,b,y,b,y,r,r,o,w,top
r,w,o,w,b,b,g,g,y,o,y,y,g,r,g,o,b,y,b,r,o,r,w,w,left-twice
r,w,o,w,b,b,g,o,y,o,b,r,g,r,g,g,b,y,y,y,w,w,r,o,bottom-twice
y,w,y,w,g,b,o,b,r,o,o,r,g,r,g,g,b,r,y,w,y,w,b,o,left
y,w,w,y,g,g,o,g,r,o,o,r,b,r,b,g,b,r,y,w,w,y,b,o,front-twice
y,w,w,y,g,g,b,g,r,o,y,w,b,r,o,g,b,r,o,r,o,b,y,w,bottom-twice
y,w,w,y,b,r,b,g,b,r,y,w,g,g,o,g,r,o,o,r,o,b,y,w,top-twice
r,w,o,y,b,b,g,r,y,r,w,w,g,g,o,g,r,y,o,o,b,b,y,w,left
y,r,w,w,b,r,b,g,b,b,y,w,o,g,g,g,y,o,w,r,o,o,y,r,right
r,r,o,w,b,b,g,r,y,b,w,w,o,g,g,g,y,y,w,o,b,o,y,r,left
r,b,o,w,b,b,g,r,y,o,w,r,g,o,g,g,w,y,r,o,b,w,y,y,right
w,o,b,r,g,o,g,r,w,y,w,r,b,b,g,g,y,o,r,o,b,w,y,y,top-twice
w,o,b,g,g,r,g,b,y,r,w,w,w,b,b,g,y,o,r,o,o,r,y,y,front-reversed
w,o,r,o,g,b,g,w,w,w,r,y,b,b,r,g,y,o,r,o,g,b,y,y,front-twice
y,o,w,g,r,b,g,g,o,r,y,w,w,b,b,g,y,b,r,w,o,r,o,y,left-reversed
y,o,w,g,r,b,r,w,o,r,g,g,w,b,y,w,y,b,b,g,o,o,y,r,bottom
r,y,w,g,w,b,b,w,o,r,g,g,w,r,y,r,g,b,b,y,o,o,o,y,back-twice
o,g,y,w,y,b,g,g,r,b,y,w,o,r,b,g,w,b,r,w,o,r,o,y,top-reversed
